suburb,HOLDEN,FORD,MAZDA,VOLKSWAGEN,HYUNDAI,MITSUBISHI,SUBARU,NISSAN,HONDA,KIA,BMW,MERCEDES,AUDI,SUZUKI,VOLVO,JEEP,LEXUS,PEUGEOT,SKODA,LAND ROVER,RENAULT,ISUZU,PORSCHE,MINI,CITROEN,FIAT,ALFA ROMEO,TOTAL
NARRABUNDAH,0.8698035834383498,0.8808864052710171,0.9300892924918532,1.406008848572622,0.8521682105459657,0.8493016102809544,1.2139962209971136,0.9001170027046848,0.8679891430294264,1.1171928385950527,1.1769757329680322,1.1016259217755375,1.3053516324636931,0.807186448827839,1.7252497712570924,0.8242425779654946,0.8526592920114224,1.912585566073052,1.0822230462831812,1.291433923513547,1.3755664266740386,0.6276204354400232,0.7277430455249899,1.0664113459316413,1.5947843390820615,1.12075077757147,2.676165354809442,1.0
PHILLIP,0.8415683416282966,0.7232541011698878,1.0007833220836344,1.4204835987357582,1.0924184130108543,0.9427874888882077,0.8475138873040834,1.01499757025731,0.8802799838470858,0.7975870156675111,1.3720963310976844,0.7980320258220527,1.8115235457063712,0.7773502126119117,0.850775852322446,0.757695169395875,0.9365093220223402,1.1553674787993,1.828961734698215,2.0432186781037864,1.0964073577313662,0.7221659994872908,1.256056815947245,1.3664952366331484,0.5352155490913173,1.128384374198892,1.3471965532260535,1.0
PALMERSTON,0.9910185546689119,1.1544950614536815,1.0663023851429239,0.764094380942207,0.9510511012561201,1.0059472744149416,0.8876132675711635,1.0964607064764793,1.1186327674985521,1.2406457249260279,0.7884986549174193,0.8274407561008057,0.7786272815878079,0.9726915754402664,0.5421413358194249,1.5818344468102616,1.0344072609353447,0.31412768994290735,0.5554591771642843,0.7575294226670375,0.5883499078735235,1.2885237727594416,0.2134397893260523,0.4975851837938615,0.7639661341511794,0.5752338271247507,1.7856307850366788,1.0
CASEY,1.0263175371072386,0.9472258009015322,1.109748909839031,1.0306183391986703,1.0597929391668042,0.9001422067850255,0.8225268206691057,1.2526013336399073,1.16537989691826,1.1019922773974251,0.9089835965295431,0.8884931055023333,1.294219501725397,0.8341183131833912,0.7640626795762038,1.5183254086748639,0.8410579826392244,0.7115037095370331,0.878689064679331,1.0962151226011083,1.0068691655048134,0.8338642200943573,0.4297281554400595,1.1019922773974253,0.5493314977962995,0.4632579000524208,0.41481838578838437,1.0
AMAROO,1.1496646232521577,1.0448118213195194,1.0842408140938349,0.9066909876958245,1.0167215742529727,1.1457305466742747,0.9592913802093606,1.1246304104108578,0.8225541474902124,1.1697073764040926,0.882067664234313,0.914287403392777,0.7018244258424555,0.936990725601184,0.7372842892792179,1.3507618786580864,0.8521601646380035,0.7208957417620874,0.8498203508965483,0.7243600725438188,0.7201130102292296,0.4693730236525976,0.8708013555504617,1.1165388592948156,0.44526625204506237,1.0560893032183445,1.4009803177463465,1.0
CONDER,1.1286352230365724,1.2616012126222957,0.9836261395718722,0.6945913913414381,1.063649002082024,1.191826702487322,0.9326261994863052,0.9773133786244504,0.7973446857341918,1.2889085981768909,0.7206294551943936,0.6393493452017933,0.6902444729710455,1.7629705302288625,0.5585378054881099,1.0611839120427866,0.7787747573510978,0.8495238600212088,0.6948852368260092,0.5853300514656523,0.909215857630889,1.1378517943141215,0.8795801659641412,0.8202145624762033,0.337316336305357,0.355578685723163,0.9905728152338559,1.0
EVATT,1.2235509902126342,1.2204844910604307,1.2339893903681396,0.8617574937513276,0.9564156118997889,1.097158410190334,0.8017404426671481,1.2156805264708985,0.9273660625655861,0.9479741972892658,0.39422443955217223,0.5557292905945137,0.6174305627081402,0.8747667658232099,0.6348676621415731,0.7982241999832603,0.3699761631766339,0.7708730395076434,1.106880909932071,0.5381275546538836,0.42554623473591835,1.6166884797719803,0.6616215778717549,0.7197944576524901,0.5638441694601939,1.0698673763196929,0.8515547684775249,1.0
WATSON,0.8430099244858126,0.8467614558875699,0.9861662521565474,1.2310032373358055,1.2060140495323062,1.0404255723298856,1.5100769034220654,0.9545850151598809,1.0010968137787282,0.8782964245209813,0.7407174367843048,0.7171515417288665,0.8286461393141422,1.1802587205604809,1.2404820269622665,0.8034653306463153,0.3724054222913853,1.3068371920408803,1.1141486769047046,0.39393519550380407,0.6731062898744763,0.382894973464207,0.5549714811104183,0.9315265108555862,0.7945649090580882,1.0768921128680822,0.8571460670230109,1.0
CURTIN,0.833660836255601,0.8750527204678978,0.9533558123777696,1.4406765889210291,0.8856223422059329,0.7679841178447314,1.3935851409069577,0.7431032156103708,1.1120515613198294,0.7108736370325774,1.1873465752578307,1.2151871660457925,1.1776902521203672,0.6802399362019348,1.8956995053818302,0.7717929350831525,1.0433654491349886,1.3180881082637488,1.2486007615348529,1.787970107539948,1.1109293094893975,0.7723828405112414,0.8955990100462696,1.2527283673581084,1.7172975730777695,0.7241089129792888,1.4408757837483948,1.0
BANKS,1.3656391425826984,1.3498988967261263,1.0569561671475753,0.5238116010529089,1.094086767677152,1.3278504022277227,0.7234993414209914,1.1932875432342565,0.6055803913554386,1.3836172536172537,0.32667354909917845,0.3394743426381144,0.4069807965860598,1.3880571671147588,0.6576027878804268,1.5355029036164476,0.6812894392189547,0.4202519095182139,0.7643461418584978,0.9121063724274735,0.6926627564046131,0.8865441556205889,0.5710956525210588,1.1716113841113842,0.2336143545358047,1.108180194525736,0.14700827253108623,1.0
KINGSTON,0.6434267219830859,0.6047694460598523,1.0739973273525756,1.799365277924114,0.8156522131357049,0.6936990080986255,1.336617368616866,0.6834147706249633,0.9644567904795115,0.6184213844408019,1.718320991620852,2.348049635204228,2.5659062705306956,1.167409768766959,1.071951024055717,1.6971951436537285,1.9229181814293659,1.3371121781342339,0.8280711014432485,2.0283086691521715,1.0986883716517504,0.2022014717704533,3.6341010454460716,2.077021316429966,1.7982797055113955,1.1373832787087996,2.414116431023663,1.0
HOLT,1.2714223399975677,1.2767904076400136,0.9306414421065898,0.4777483703710032,1.3068309580379867,1.2370890919630937,0.7127193072669414,1.240214581451334,0.8536626593884298,1.008939819543752,0.39610697198823597,0.6596283330938446,0.2014217425586438,0.961762456615095,0.3618336555918409,0.7774838240005493,0.6195715054694848,0.8298794730092818,0.6178703206658893,0.6319838161014328,0.7199023030047944,0.7166508623774422,0.11871089406336614,0.22139745256445972,1.2140071794697715,0.2559467365633722,0.6111579869269876,1.0
O'CONNOR,0.7273198703366546,0.7931791008500934,1.0124013854543805,1.3869276158278716,1.028791718394703,0.7408881513151315,1.5115457725904393,0.7321471170051612,0.966260862291108,0.5480883874823269,1.1772975308444416,1.150536670387787,0.993331814384446,0.9263729289907299,1.941382307315274,0.8828843424057274,1.045774373692876,1.6603892182696531,1.3603081889737574,1.8938235566675934,0.7396398841838581,0.42074245641124625,1.4635871268072154,1.9334738570275762,1.6214791418718912,2.235194299684746,2.0407208971847757,1.0
FLOREY,1.107956246022247,1.0512449871344396,1.1824352817514892,0.7663870764403391,1.0879244459312318,1.0525346307566537,0.9089021802333176,0.9739365064714528,1.4668289947567101,0.8969148364377723,0.635764668644395,0.4008153387350692,0.5262835989055207,0.8795273548201162,0.4622028445415368,0.5987413815654254,0.8788008729741745,0.5021431990426805,0.9686392696824511,0.3852975338776197,1.0259958760421959,0.9629984222520891,0.24813844131557194,0.9255632218768166,0.7612827406524572,0.5349991234733829,0.3193721003244149,1.0
GRIFFITH,0.655637549330242,0.6472628883208525,0.9331942247191065,1.7592372329325683,0.7928858432004,0.6118819784871049,1.1682624847327097,0.5791316276755701,0.9907091663719638,0.8436976830665787,2.3308112731869755,1.8545614302027975,2.047207613323316,0.9217793442188752,2.0216047167084668,1.2696022775090625,1.7991978804317248,1.6355408649919967,1.2276500350077217,2.1411162194390645,0.8402220171945856,0.32859638124679974,3.937170328725195,1.894935972662904,2.337898724580705,1.232236429675499,1.471187220220938,1.0
LYNEHAM,0.810126856931046,0.7266816476240247,1.0073812132951023,1.0222594731905463,1.0047255722997435,0.9444265320127054,1.2731962408464261,0.9896553131164806,1.2848259501386405,0.9181415962783357,0.9535137026673991,1.3129638443913612,0.7757839376804144,0.9646528020895205,1.3333988557013292,0.7004702220739656,0.8049043149299822,1.6355408649919967,0.8026942536588949,0.8451774550417359,0.9802590200603499,0.8762570166581327,0.5080219779000252,1.3027684812057465,1.688482412197176,1.0953212708226658,1.471187220220938,1.0
ISABELLA PLAINS,1.2408471046246092,1.1862108774158928,1.0310389802178836,0.5453513413442926,1.0305214086560108,1.206982620178908,0.8059416172996959,1.3453146653982235,0.8995850766605441,1.0752217695917428,0.6326615268523601,0.451780751396901,0.5053209431084413,1.6610139809892768,0.5262363085027769,0.892690411317932,1.0137148492399997,0.6669949877608112,0.7702334839443903,0.4021201761074354,1.0707923256281056,1.6750738546131385,0.12948626054862764,0.603734148701246,0.5296809570478604,0.41876846365328463,0.8332908592340392,1.0
AINSLIE,0.6540794601931752,0.8149973185706534,0.9528818665908176,1.4989828709275763,1.1433471575379879,0.8149446273741299,1.685788095405506,0.8757962348985789,1.1222550696600133,0.6334538325332342,0.9736300255084833,0.9552227462834618,1.1882260311307613,0.569113495616246,1.449370254747627,0.7599510795391071,0.3867696087625826,2.3380643251446775,1.3981901891730266,1.0356098436460763,0.8579482200889862,0.6710575887065446,0.5187397411468612,1.5721172389233904,2.2545980667897374,1.6776439717663616,1.3353110447012357,1.0
CAMPBELL,0.7782642050740166,0.7416460036124123,0.8922614163949569,1.5997547865421071,0.797949213648892,0.7599198890173788,1.4372099103280058,0.7651180267315595,0.8928533813087715,0.8042380053110552,1.779200138786143,1.8391518514471725,1.7519618278051714,0.8713946263952422,1.7012005796542515,0.9619540503306315,1.0923687459206104,1.3861548744818675,1.0893693808851337,1.9808941073125668,0.8461748902012607,1.3236977900218447,1.8139298975658555,1.3011554785463915,1.7123363337003263,1.3537818307041596,1.6163022617532552,1.0
THEODORE,1.3863293924582176,1.207685084505066,0.9651242190590353,0.6972993499821455,0.868678858324702,1.196978254468579,0.9482443415829659,1.0771823807463612,0.8639957894952544,1.0175594196133348,0.4827182953455268,0.4860550577557493,0.6627525167218431,1.4894903371739696,0.2449727217053114,1.1469562959109065,0.6471812387959262,0.6387397443768488,0.9681063670950593,0.5776283402621569,0.7178019928664914,2.245760120356819,0.43400337136388545,1.6188445312030328,0.1479457615374373,0.9357333834820077,0.7447915904013954,1.0
CRACE,0.7563702476923104,0.7835133579017274,1.0554306131480713,1.186254696961539,0.9802456231909444,0.6978705341613853,0.7579747953041347,0.8695423343351786,1.1652452526391324,1.0754710775276328,1.605375153456545,1.422602513316758,1.7696116898931133,0.8312748339666601,1.3736105413460802,1.3980893442723088,1.5120305463385542,0.6928574755038932,1.2386148085719921,1.5423221150444564,1.1180160717226442,0.7495489004961275,0.7242686938570411,2.0261566352942846,0.7406796159232882,1.249248167493546,0.5593116795527188,1.0
BRADDON,0.618076639864605,0.8048944442529188,1.0064600627697888,1.4902056112162017,1.1062765088347912,0.8104251281202064,1.1393010143686952,0.7558447281866663,1.0338101387150882,0.7704661047090625,0.9753237564800881,0.9230043363828706,1.4139238942426489,1.557219846127375,1.2599059212704944,0.8720037255098821,0.33284827356207736,1.095022581139008,1.1064478579328803,0.7922050652539088,1.722787969674726,0.38500156992912893,1.3392595231655813,1.8039214973033797,1.5217836475043616,1.2833385664304298,1.5321988968028706,1.0
BONYTHON,1.1228502548202015,1.0715057199418279,1.0765037796266792,0.6484689719369531,1.0154275932422177,1.068990774821202,0.8125174737386985,1.2212711325899226,1.1623040109661382,1.106280077104229,0.7280208226582249,0.7894419342472562,0.42979440668661517,1.7101766967634948,0.30277721496270393,0.6677080350675312,1.1109611833892166,0.7675292697415065,0.49855984572524314,0.7932524937227328,1.067897867160123,0.642517678036566,0.8940201664851479,0.5557866416073877,0.9142774210127569,1.606294195091415,0.7671123608497404,1.0
YARRALUMLA,0.6180140181179116,0.6700359359242312,0.6680532782859431,1.6199948452016255,0.4927849260576142,0.4787167525761885,0.9575267262962981,0.6401044812850974,0.8584856122663306,0.7466500107457555,2.857428207250497,3.660104961560798,2.7207648998382483,0.5817753394477244,2.5884365054867864,1.2397950340165533,2.4581985971818665,1.4336253083564598,0.9471507549822598,2.5264412128310236,0.9088128364174002,0.5169761033563717,6.743789088280588,2.2359572514311394,2.145607015062887,2.10021541988526,2.7003647223795273,1.0
LATHAM,1.358532853052934,1.2026187311690997,1.041745028319469,0.6285642688637845,1.0401829386305153,1.0630796297744898,0.950028696509935,1.295095658212064,0.6232256724714491,0.8797601295118226,0.5274954374468298,0.335309626490331,0.4402724644568532,1.1335626125221105,0.5686242669867666,1.1049008565005312,0.3983159475343324,0.6177608204926882,0.8511905868702608,0.6094435355271606,0.6731891677267078,1.4479998849764921,1.2210875893181643,0.2846681466833324,0.4682834014171435,0.0,0.7858139714528491,1.0
FORDE,0.7414259138628735,0.8858631646228308,1.0668028660538122,1.3631301551670878,0.8040790965754635,0.6918492365656057,0.7715430625290258,0.9830769388861673,0.9603398374504716,1.1973530027202344,1.7451298825072243,1.5838244529206382,2.052605147520402,0.7522636666305137,1.563327332216014,1.9752666643653563,1.127463455204626,0.5270956153279293,1.242722226876026,2.1891316366903366,0.614277191949306,0.8236568426355753,2.54680697772103,1.9296184754582288,1.1394749119543015,1.029571053294469,1.4340919994557941,1.0
FLYNN,1.150417638581302,1.3476309555520585,0.975359969834912,0.6598435334280961,1.1072175631016332,1.1831084152550326,0.9266993419066315,1.0173455109242333,0.8202402816724751,1.1739910957920436,0.5537452104003451,0.5590519155911415,0.48936891993015713,0.9465687369213337,0.5426552138628556,0.7180234746768854,0.7168068981355826,0.8843215536781371,0.8935484122832359,0.35542849689116923,0.353344551306791,1.381869773900444,1.1216210350934916,0.298834097110702,1.1470354090004438,0.6909348869502219,1.031148072729894,1.0
WESTON,0.9405086515848216,0.895560857524461,1.078481336267633,1.1144906030619934,0.9969301237794087,1.078628281676335,1.2586190558784476,0.8452274308881573,1.0493055936696511,0.8017336621810682,0.9204699717597031,0.852567229322715,1.0375376804696177,0.7061774788536664,1.0899595442652312,1.1648526402421115,0.6598876767304012,1.184146265753368,1.2563265158898995,1.6419747695505418,1.3307181162374981,1.2490103287182022,1.2873436508042524,1.20045682037807,0.9873848016553763,0.6938946270656678,0.8284521402989343,1.0
FARRER,0.8560263543935519,0.9174130353835087,1.1626832754585055,1.3502222562318698,0.8156953117586101,0.9816958936431252,1.0056370871992246,0.8750491347797944,1.1027028307991826,0.7962459698235976,1.0295834615613773,1.1375116122442706,1.2999763149435788,0.6328279487917388,1.4353936852707936,1.2923996449102162,1.823122655576277,0.8996713974256845,1.2120778848715061,1.374072173613016,1.2581723777245184,0.9840991591373941,1.6301283813522989,1.2160847539124038,1.500358342534676,0.8786599635155304,1.0490464963645498,1.0
DOWNER,1.0307030998329338,0.7947847265603162,1.010743652191648,1.0230280893358024,1.1306613711527869,0.8697031874240055,1.4001687156627227,0.9194819258906923,1.0637475857254983,1.1257760563023722,0.7068375038988071,0.7226730693884931,0.5463324979114453,1.0869442366824567,0.9182977453639101,0.7594132990316933,0.6317721616817374,0.5611784897025172,1.6380974401957669,0.601466970177738,1.1211383507629007,0.29230528550676055,0.0,0.9481803682760621,0.8665394604335612,0.9134540172086266,0.8724701487559203,1.0
GIRALANG,1.1133805617984378,1.1520985431068451,1.0545381650331447,0.8661557363426774,1.1167481599055527,1.1648980592119984,1.1036789464395165,1.009541572938056,0.9624007466491461,0.8294395486761132,0.4451904720688619,0.7680113095300295,0.5474301021262347,0.9458216424170547,0.9201426428935212,0.9950740654738586,0.5697372758912905,0.3748706134125303,0.8838245470901319,0.8286785949617315,0.7489271755472918,1.318016424227495,0.1698084511765278,0.7917377510090172,1.56290467223351,0.7322313467930529,0.8742229767795385,1.0
MONCRIEFF,0.8951237415683214,0.754660459385675,0.8003529429663832,0.8794064615289499,1.2159943048246953,1.1285487015363953,0.7597039844289327,1.2041096026798292,1.155737897186697,1.4147760110024261,0.8423657555387619,0.4678563540869829,1.1116097229304776,1.0766900457703579,1.0509966865125577,1.188584734294299,0.7069984746611794,0.7612110059197835,0.8332494628226811,0.7648690754108792,0.9504806262842032,0.0,0.344812469446677,0.6430800050011029,0.8815636020219045,0.5575749406418797,0.22189927929220565,1.0
DUFFY,1.0076771789243135,1.0294315756114398,0.8577303929935387,1.2082860099393034,1.015769717215811,1.0435865112331326,1.2122116748466967,0.8501976486848759,0.8026026431439196,1.1850229615478205,0.867334179566245,0.4702543876804579,1.0290988876599494,0.9067153998978463,1.1737596117382114,1.0752092247852427,0.6460202268349903,0.9563908140752791,2.5125610403822822,0.9994263116068448,1.3374933425938758,0.5977950226406841,0.3465798321808988,1.1311582814774652,1.240514973342356,1.1208656674512827,0.44607328210355224,1.0
FADDEN,0.9335523069841516,0.9127695740243632,1.0963668364507002,1.2107263480006454,0.8497498981233587,0.8513622020487985,1.1650938542482006,0.8475807011197288,1.129259254191078,0.8026521680089416,1.2916048287375306,1.3102143596086386,1.2161124113282171,0.826167542876531,0.7696500784001101,0.7833658384530653,1.3033975827870383,1.157757070275617,1.429800665225364,1.5510943711279566,1.445625006315917,0.45228726312253403,1.3985051759771119,0.32602892704425096,0.5363225098960562,1.507624210408447,2.6999657912637964,1.0
DEAKIN,0.5482574671157142,0.6052941462559827,0.8061968485384768,1.5895371854025102,0.763240568996552,0.5529829889548039,0.8433811665243813,0.5790362244988763,1.0403719444851731,0.46421844683166913,2.076358164758443,3.2067313591979585,3.105648556581459,0.5941131954797394,2.9802251464097482,0.9100005195019991,2.6244361531599503,1.554122626349501,0.6543075307713441,1.9519888819374467,0.8732447981931235,0.7589133844169538,5.455881007322472,1.9694115926192024,0.5399519698797359,1.328098422729669,1.5856384210536734,1.0
MAWSON,0.8474227645278914,0.8762058186330203,0.9333602004192597,1.2189590924326514,1.053011008654648,0.9501444606801276,1.088441461750565,0.9850589685284638,1.0947744258444174,0.8072800266211532,1.0061730461981426,1.0446329630688174,1.1582713425433935,1.0006008980086907,1.399312302272284,1.3004013799939833,1.60729283216374,1.8507161668899874,1.001799760848899,1.275161111056947,1.4855678864054112,0.15492801397077238,0.17964326583021614,1.172630078194758,2.0208510583649844,1.3556201222442583,0.6936415834622984,1.0
MELBA,1.1976717490596014,1.2396269242619857,1.0305339475819215,0.624079093025919,0.9619059426225202,0.9059960100487661,0.9926569252832735,1.1546447572861247,0.9774654945633701,0.9859188903965024,0.7731506172709767,1.0246856954015948,0.5809879175550817,0.7908736050488023,0.6713767331426909,1.3045604462412987,0.6718472614899074,1.1935512654120701,0.9380035571729491,1.03938205434166,1.092900724391074,1.2433881547675636,0.5406534535593819,0.8402717815879281,0.5529039094557424,0.7771175967297271,0.9278134044605869,1.0
